CÓDIGO DE PARADA;PARADA;COORENADA X;COORDENADA Y;LÍNEA-DESTINO;;
1347;Calle Puente Colgante 47;-4,736602;41,640752;F1-Estación Autobuses;;
1347;Calle Puente Colgante 47;-4,736602;41,640752;M1-Fuente Dorada;;
1347;Calle Puente Colgante 47;-4,736602;41,640752;P13-Polígono San Cristóbal;;
802;Calle Puente La Reina 67;-4,704943;41,651745;3-Girón ;;
802;Calle Puente La Reina 67;-4,704943;41,651745;E3-Duque de la Victoria;;
802;Calle Puente La Reina 67;-4,704943;41,651745;F3-Estadio;;
802;Calle Puente La Reina 67;-4,704943;41,651745;PSC3-Parquesol;;
835;Calle Rastrojo, colegio Giner de los Ríos;-4,743603;41,651998;3-Las Flores ;;
835;Calle Rastrojo, colegio Giner de los Ríos;-4,743603;41,651998;P3-Polígono San Cristóbal;;
834;Calle Rastrojo, frente colegio Giner de los Ríos;-4,743811;41,652059;3-Girón ;;
837;Calle Real 106, Plaza Damián Tascón Prieto;-4,791014;41,554255;15-Puente Duero;;
837;Calle Real 106, Plaza Damián Tascón Prieto;-4,791014;41,554255;B4-Camino Viejo Simancas;;
836;Calle Real 7,  barrio Girón;-4,788755;41,558190;15-Plaza Circular ;;
836;Calle Real 7,  barrio Girón;-4,788755;41,558190;B4-Plaza Mayor;;
839;Calle Real 85, frente Plaza Damián Tascón Prieto;-4,790695;41,554298;15-Plaza Circular ;;
839;Calle Real 85, frente Plaza Damián Tascón Prieto;-4,790695;41,554298;B4-Plaza Mayor;;
840;Calle Real de Burgos, frente iglesia San Pedro Apóstol;-4,718166;41,657371;17-Polígono San Cristóbal;;
840;Calle Real de Burgos, frente iglesia San Pedro Apóstol;-4,718166;41,657371;8-Parquesol ;;
840;Calle Real de Burgos, frente iglesia San Pedro Apóstol;-4,718166;41,657371;B3-Parquesol ;;
840;Calle Real de Burgos, frente iglesia San Pedro Apóstol;-4,718166;41,657371;C2-Parquesol ;;
840;Calle Real de Burgos, frente iglesia San Pedro Apóstol;-4,718166;41,657371;M6-Plaza Mayor;;
840;Calle Real de Burgos, frente iglesia San Pedro Apóstol;-4,718166;41,657371;PSC2-Polígono San Cristóbal;;
838;Calle Real, frente número 7,  barrio Girón;-4,788941;41,558249;15-Puente Duero;;
838;Calle Real, frente número 7,  barrio Girón;-4,788941;41,558249;B4-Camino Viejo Simancas;;
844;Calle Recondo, frente Estación del Norte;-4,727777;41,642643;16-Colegio San Juan de Dios;;
844;Calle Recondo, frente Estación del Norte;-4,727777;41,642643;2-Covaresa;;
844;Calle Recondo, frente Estación del Norte;-4,727777;41,642643;4-Pinar de Jalón;;
844;Calle Recondo, frente Estación del Norte;-4,727777;41,642643;9-Parquesol ;;
844;Calle Recondo, frente Estación del Norte;-4,727777;41,642643;B1-Covaresa;;
844;Calle Recondo, frente Estación del Norte;-4,727777;41,642643;P2-Covaresa;;
846;Calle Renedo 29;-4,714884;41,652282;17-Rondilla;;
846;Calle Renedo 29;-4,714884;41,652282;7-Arturo Eyries;;
846;Calle Renedo 29;-4,714884;41,652282;F4-Estadio;;
846;Calle Renedo 29;-4,714884;41,652282;P7-Polígono Argales;;
947;Calle Rondilla de Santa Teresa, frente antiguo hospital Río Hortega;-4,726999;41,659432;18-La Overuela;;
947;Calle Rondilla de Santa Teresa, frente antiguo hospital Río Hortega;-4,726999;41,659432;C1-Parquesol;;
947;Calle Rondilla de Santa Teresa, frente antiguo hospital Río Hortega;-4,726999;41,659432;F6-Estadio;;
872;Calle San Cristóbal 15, esquina Carretera de Soria;-4,688043;41,612321;18-La Cistérniga;;
872;Calle San Cristóbal 15, esquina Carretera de Soria;-4,688043;41,612321;19-La Cistérniga;;
872;Calle San Cristóbal 15, esquina Carretera de Soria;-4,688043;41,612321;B5-Duque de La Victoria ;;
874;Calle San Quirce 5, frente Biblioteca Pública;-4,729883;41,656878;18-La Cistérniga;;
874;Calle San Quirce 5, frente Biblioteca Pública;-4,729884;41,656879;F6-San Pedro Regalado;;
1155;Calle Santa Clara 34, esquina calle Real de Burgos;-4,719106;41,658866;1-Covaresa;;
1155;Calle Santa Clara 34, esquina calle Real de Burgos;-4,719106;41,658866;P1-Rubia ;;
875;Calle Santa Lucía 62, esquina Plaza Luis Braille;-4,714017;41,651877;7-Belén ;;
875;Calle Santa Lucía 62, esquina Plaza Luis Braille;-4,714018;41,651878;F4-Belén;;
1171;Calle Santa María de la Cabeza 37;-4,699719;41,646310;3-Las Flores ;;
1171;Calle Santa María de la Cabeza 37;-4,699719;41,646310;B3-Parquesol ;;
1171;Calle Santa María de la Cabeza 37;-4,699719;41,646310;F3-Las Flores ;;
1171;Calle Santa María de la Cabeza 37;-4,699719;41,646310;M6-Plaza Mayor;;
1172;Calle Santa María de la Cabeza 9;-4,704336;41,642348;3-Las Flores ;;
1172;Calle Santa María de la Cabeza 9;-4,704336;41,642348;B3-Parquesol ;;
1172;Calle Santa María de la Cabeza 9;-4,704336;41,642348;F3-Las Flores ;;
1172;Calle Santa María de la Cabeza 9;-4,704336;41,642348;M6-Plaza Mayor;;
1170;Calle Santa María de la Cabeza, frente número 39;-4,699512;41,646269;3-Girón ;;
1170;Calle Santa María de la Cabeza, frente número 39;-4,699512;41,646269;B3-Las Flores ;;
1170;Calle Santa María de la Cabeza, frente número 39;-4,699512;41,646269;F3-Estadio;;
1170;Calle Santa María de la Cabeza, frente número 39;-4,699512;41,646269;PSC3-Parquesol;;
1173;Calle Santa María de la Cabeza, frente número 9;-4,704073;41,642328;3-Girón ;;
1173;Calle Santa María de la Cabeza, frente número 9;-4,704073;41,642328;B3-Las Flores ;;
1173;Calle Santa María de la Cabeza, frente número 9;-4,704073;41,642328;F3-Estadio;;
1173;Calle Santa María de la Cabeza, frente número 9;-4,704073;41,642328;PSC3-Parquesol;;
1085;Calle Santiago Alba 18;-4,748423;41,608450;1-San Pedro Regalado;;
1055;Calle Santiago Alba 3;-4,748254;41,608415;1-Covaresa;;
1084;Calle Santiago Alba, esquina Plaza Castilla y León;-4,750997;41,609826;1-San Pedro Regalado;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;15-Puente Duero;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;7-Arturo Eyries;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;8-Parquesol ;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;B3-Parquesol ;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;F4-Estadio;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;M6-Plaza Mayor;;
881;Calle Santuario 5, esquina Calle López Gómez;-4,723514;41,650116;P7-Polígono Argales;;
1193;Calle Sementera, esquina calle Mieses;-4,740338;41,657751;6-La Victoria ;;
1193;Calle Sementera, esquina calle Mieses;-4,740338;41,657751;B2-La Victoria;;
940;Calle Sotavento, esquina Avenida Medina del Campo;-4,747148;41,633181;7-Belén ;;
1153;Calle Sotavento, esquina Calle Colombia;-4,747258;41,633340;7-Arturo Eyries;;
941;Calle Soto 4, esquina Avenida Palencia;-4,717342;41,661305;C1-Parquesol;;
945;Calle Templarios 3, esquina calle Puente La Reina;-4,707217;41,651541;3-Las Flores ;;
945;Calle Templarios 3, esquina calle Puente La Reina;-4,707217;41,651541;E3-Los Santos Pilarica;;
945;Calle Templarios 3, esquina calle Puente La Reina;-4,707217;41,651541;F3-Las Flores ;;
946;Calle Templarios 6, esquina calle Puente La Reina;-4,707360;41,651545;3-Girón ;;
946;Calle Templarios 6, esquina calle Puente La Reina;-4,707360;41,651545;E3-Duque de la Victoria;;
946;Calle Templarios 6, esquina calle Puente La Reina;-4,707360;41,651545;F3-Estadio;;
946;Calle Templarios 6, esquina calle Puente La Reina;-4,707360;41,651545;PSC3-Parquesol;;
948;Calle Tierra, frente número 9, esquina calle Fuente El Sol;-4,734256;41,664992;6-La Victoria ;;
948;Calle Tierra, frente número 9, esquina calle Fuente El Sol;-4,734256;41,664992;B2-La Victoria;;
1141;Calle Tirso de Molina, frente Seminario;-4,727850;41,661869;C2-Parquesol ;;
1195;Calle Topacio 2;-4,709888;41,611422;14-Polígono San Cristóbal;;
1195;Calle Topacio 2;-4,709888;41,611422;17-Polígono San Cristóbal;;
1195;Calle Topacio 2;-4,709888;41,611422;P3-Polígono San Cristóbal;;
1195;Calle Topacio 2;-4,709888;41,611422;PSC2-Polígono San Cristóbal;;
954;Calle Topacio 21;-4,711935;41,613866;14-Plaza España;;
954;Calle Topacio 21;-4,711935;41,613866;17-Rondilla;;
1196;Calle Topacio 39;-4,709438;41,611366;14-Plaza España;;
1196;Calle Topacio 39;-4,709438;41,611366;17-Rondilla;;
1326;Calle Topacio 42, frente calle Plomo;-4,708029;41,609661;14-Polígono San Cristóbal;;
1326;Calle Topacio 42, frente calle Plomo;-4,708029;41,609661;17-Polígono San Cristóbal;;
1326;Calle Topacio 42, frente calle Plomo;-4,708029;41,609661;P3-Polígono San Cristóbal;;
1326;Calle Topacio 42, frente calle Plomo;-4,708029;41,609661;PSC2-Polígono San Cristóbal;;
1296;Calle Topacio 61, esquina calle Plomo;-4,707525;41,609767;14-Plaza España;;
1296;Calle Topacio 61, esquina calle Plomo;-4,707525;41,609767;17-Rondilla;;
953;Calle Topacio parcela 180, Rep. Castellana;-4,714100;41,619909;14-Plaza España;;
952;Calle Topacio, esquina calle Aluminio;-4,714329;41,619867;14-Polígono San Cristóbal;;
952;Calle Topacio, esquina calle Aluminio;-4,714329;41,619867;P13-Polígono San Cristóbal;;
952;Calle Topacio, esquina calle Aluminio;-4,714329;41,619867;PSC1-Polígono San Cristóbal;;
1194;Calle Topacio, frente número 33;-4,712550;41,614197;14-Polígono San Cristóbal;;
1194;Calle Topacio, frente número 33;-4,712550;41,614197;17-Polígono San Cristóbal;;
1194;Calle Topacio, frente número 33;-4,712550;41,614197;P3-Polígono San Cristóbal;;
1194;Calle Topacio, frente número 33;-4,712550;41,614197;PSC2-Polígono San Cristóbal;;
1144;Calle Tórtola, esquina calle Cigüeña;-4,710188;41,645310;B3-Las Flores ;;
1352;Calle Universo glorieta Cometa;-4,698427;41,654950;E3-Duque de la Victoria;;
1352;Calle Universo glorieta Cometa;-4,698427;41,654950;E3-Los Santos Pilarica;;
1303;Calle Urano 1, esquina calle Salve Regina;-4,737845;41,665477;10-La Victoria;;
1202;Calle Valle de Arán 48;-4,714605;41,668455;2-Barrio España;;
1203;Calle Valle de Arán 76, esquina calle Costa Brava;-4,712459;41,670542;2-Barrio España;;
1206;Calle Valle de Arán, frente número 40;-4,714735;41,668414;2-Covaresa;;
1206;Calle Valle de Arán, frente número 40;-4,714735;41,668414;P2-Covaresa;;
733;Calle Vázquez de Menchaca 21, esquina  Avenida Zamora;-4,735381;41,618839;16-Plaza España ;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;16-Colegio San Juan de Dios;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;P1-Rubia;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;P2-Covaresa;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;P6-Polígono Argales;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;P7-Polígono Argales;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;PSC1-Polígono San Cristóbal;;
735;Calle Vázquez de Menchaca 40, esquina  Avenida Zamora;-4,735575;41,618771;PSC3-Parquesol;;
737;Calle Vázquez de Menchaca 5, Macrolibros;-4,731749;41,624620;P1-Rubia  ;;
737;Calle Vázquez de Menchaca 5, Macrolibros;-4,731749;41,624620;P2-Covaresa;;
737;Calle Vázquez de Menchaca 5, Macrolibros;-4,731749;41,624620;P6-Polígono Argales;;
737;Calle Vázquez de Menchaca 5, Macrolibros;-4,731749;41,624620;P7-Polígono Argales;;
737;Calle Vázquez de Menchaca 5, Macrolibros;-4,731749;41,624620;PSC1-Polígono San Cristóbal;;
737;Calle Vázquez de Menchaca 5, Macrolibros;-4,731749;41,624620;PSC3-Parquesol;;
736;Calle Vázquez de Menchaca parcela 146, Iberdrola;-4,734554;41,620451;P1-Rubia  ;;
736;Calle Vázquez de Menchaca parcela 146, Iberdrola;-4,734554;41,620451;P2-Covaresa;;
736;Calle Vázquez de Menchaca parcela 146, Iberdrola;-4,734554;41,620451;P6-Polígono Argales;;
736;Calle Vázquez de Menchaca parcela 146, Iberdrola;-4,734554;41,620451;P7-Polígono Argales;;
736;Calle Vázquez de Menchaca parcela 146, Iberdrola;-4,734554;41,620451;PSC1-Polígono San Cristóbal;;
736;Calle Vázquez de Menchaca parcela 146, Iberdrola;-4,734554;41,620451;PSC3-Parquesol;;
734;Calle Vázquez de Menchaca parcela 152, frente AUVASA;-4,736608;41,616411;16-Plaza España ;;
738;Calle Vázquez de Menchaca, Quesos Entrepinares;-4,733474;41,622543;P1-Rubia  ;;
738;Calle Vázquez de Menchaca, Quesos Entrepinares;-4,733474;41,622543;P2-Covaresa;;
738;Calle Vázquez de Menchaca, Quesos Entrepinares;-4,733474;41,622543;P6-Polígono Argales;;
738;Calle Vázquez de Menchaca, Quesos Entrepinares;-4,733474;41,622543;P7-Polígono Argales;;
738;Calle Vázquez de Menchaca, Quesos Entrepinares;-4,733474;41,622543;PSC1-Polígono San Cristóbal;;
738;Calle Vázquez de Menchaca, Quesos Entrepinares;-4,733474;41,622543;PSC3-Parquesol;;
963;Calle Velardes, esquina Plaza San Juan;-4,717584;41,651782;7-Belén ;;
963;Calle Velardes, esquina Plaza San Juan;-4,717584;41,651782;F4-Belén;;
970;Calle Venezuela, Instituto Antonio Tovar;-4,748946;41,630958;7-Arturo Eyries;;
976;Calle Villabáñez 131, esquina Camino Viejo del Polvorín;-4,701799;41,647391;3-Girón ;;
976;Calle Villabáñez 131, esquina Camino Viejo del Polvorín;-4,701799;41,647391;F3-Estadio;;
976;Calle Villabáñez 131, esquina Camino Viejo del Polvorín;-4,701799;41,647391;PSC3-Parquesol;;
978;Calle Villabáñez 19, iglesia San Ignacio de Loyola;-4,708931;41,649270;B3-Parquesol ;;
978;Calle Villabáñez 19, iglesia San Ignacio de Loyola;-4,708931;41,649270;C1-Parquesol;;
978;Calle Villabáñez 19, iglesia San Ignacio de Loyola;-4,708931;41,649270;M6-Plaza Mayor;;
982;Calle Villabáñez 55, esquina calle Golondrina;-4,705397;41,648073;3-Girón ;;
982;Calle Villabáñez 55, esquina calle Golondrina;-4,705397;41,648073;F3-Estadio;;
982;Calle Villabáñez 55, esquina calle Golondrina;-4,705397;41,648073;PSC3-Parquesol;;
1167;Calle Vinos de Rueda, esquina Cañada Real;-4,752113;41,616468;B4-Camino Viejo Simancas;;
901;Camino de  Simancas, urbanización El Pichón;-4,806178;41,594054;25-Entrepinos ;;
901;Camino de  Simancas, urbanización El Pichón;-4,806178;41,594054;5-Entrepinos;;
901;Camino de  Simancas, urbanización El Pichón;-4,806178;41,594054;B4-Camino Viejo Simancas;;
1168;Camino de Simancas 15, esquima calle Vereda;-4,745421;41,627542;25-Cementerio de las Contiendas;;
1168;Camino de Simancas 15, esquima calle Vereda;-4,745421;41,627542;5-Cementerio de las Contiendas  ;;
1168;Camino de Simancas 15, esquima calle Vereda;-4,745421;41,627542;B4-Plaza Mayor;;
1233;Camino de Simancas 167, esquina calle José Velicia;-4,762763;41,616861;25-Cementerio de las Contiendas;;
1233;Camino de Simancas 167, esquina calle José Velicia;-4,762763;41,616861;5-Cementerio de las Contiendas  ;;
1233;Camino de Simancas 167, esquina calle José Velicia;-4,762763;41,616861;B4-Plaza Mayor;;
921;Camino de Simancas 34, barrio  San Adrián;-4,748601;41,625755;25-Entrepinos ;;
921;Camino de Simancas 34, barrio  San Adrián;-4,748601;41,625755;5-Entrepinos;;
921;Camino de Simancas 34, barrio  San Adrián;-4,748601;41,625755;B4-Camino Viejo Simancas;;
903;Camino de Simancas 44, frente Vallsur;-4,751366;41,624238;25-Entrepinos ;;
903;Camino de Simancas 44, frente Vallsur;-4,751366;41,624238;5-Entrepinos;;
903;Camino de Simancas 44, frente Vallsur;-4,751366;41,624238;B4-Camino Viejo Simancas;;
913;Camino de Simancas 45, Vallsur;-4,751306;41,624167;25-Cementerio de las Contiendas;;
913;Camino de Simancas 45, Vallsur;-4,751306;41,624167;5-Cementerio de las Contiendas  ;;
913;Camino de Simancas 45, Vallsur;-4,751306;41,624167;B4-Plaza Mayor;;
920;Camino de Simancas, barrio La Rubia;-4,743902;41,628327;25-Entrepinos ;;
920;Camino de Simancas, barrio La Rubia;-4,743902;41,628327;5-Entrepinos;;
920;Camino de Simancas, barrio La Rubia;-4,743902;41,628327;B4-Camino Viejo Simancas;;
904;Camino de Simancas, barrio Las Villas;-4,755489;41,621728;25-Cementerio de las Contiendas;;
904;Camino de Simancas, barrio Las Villas;-4,755489;41,621728;5-Cementerio de las Contiendas  ;;
896;Camino de Simancas, El Barrio;-4,779844;41,609695;25-Cementerio de las Contiendas;;
896;Camino de Simancas, El Barrio;-4,779844;41,609695;5-Cementerio de las Contiendas  ;;
896;Camino de Simancas, El Barrio;-4,779844;41,609695;B4-Plaza Mayor;;
912;Camino de Simancas, El Pino;-4,794924;41,602033;25-Cementerio de las Contiendas;;
902;Camino de Simancas, El Pino;-4,795354;41,602526;25-Entrepinos ;;
912;Camino de Simancas, El Pino;-4,794924;41,602033;5-Cementerio de las Contiendas  ;;
902;Camino de Simancas, El Pino;-4,795354;41,602526;5-Entrepinos;;
902;Camino de Simancas, El Pino;-4,795354;41,602526;B4-Camino Viejo Simancas;;
912;Camino de Simancas, El Pino;-4,794924;41,602033;B4-Plaza Mayor;;
898;Camino de Simancas, esquina calle Encinas;-4,809080;41,590763;25-Cementerio de las Contiendas;;
898;Camino de Simancas, esquina calle Encinas;-4,809080;41,590763;5-Cementerio de las Contiendas  ;;
898;Camino de Simancas, esquina calle Encinas;-4,809080;41,590763;B4-Plaza Mayor;;
922;Camino de Simancas, esquina calle Vega de Valdetronco;-4,759023;41,619414;25-Cementerio de las Contiendas;;
922;Camino de Simancas, esquina calle Vega de Valdetronco;-4,759023;41,619414;5-Cementerio de las Contiendas  ;;
922;Camino de Simancas, esquina calle Vega de Valdetronco;-4,759023;41,619414;B4-Plaza Mayor;;
923;Camino de Simancas, Fábrica Mirapinos;-4,789548;41,604583;25-Cementerio de las Contiendas;;
923;Camino de Simancas, Fábrica Mirapinos;-4,789548;41,604583;5-Cementerio de las Contiendas  ;;
923;Camino de Simancas, Fábrica Mirapinos;-4,789548;41,604583;B4-Plaza Mayor;;
1234;Camino de Simancas, frente 167 esquina calle Barcelona;-4,762913;41,617225;25-Entrepinos ;;
1234;Camino de Simancas, frente 167 esquina calle Barcelona;-4,762913;41,617225;5-Entrepinos;;
1234;Camino de Simancas, frente 167 esquina calle Barcelona;-4,762913;41,617225;B4-Camino Viejo Simancas;;
906;Camino de Simancas, frente a Camino el Barrio;-4,779954;41,609828;25-Entrepinos ;;
906;Camino de Simancas, frente a Camino el Barrio;-4,779954;41,609828;5-Entrepinos;;
906;Camino de Simancas, frente a Camino el Barrio;-4,779954;41,609828;B4-Camino Viejo Simancas;;
914;Camino de Simancas, frente barrio Las Villas;-4,755411;41,621651;25-Entrepinos ;;
914;Camino de Simancas, frente barrio Las Villas;-4,755411;41,621651;5-Entrepinos;;
916;Camino de Simancas, frente barrio San Adrián;-4,748549;41,625690;25-Cementerio de las Contiendas;;
916;Camino de Simancas, frente barrio San Adrián;-4,748549;41,625690;5-Cementerio de las Contiendas  ;;
916;Camino de Simancas, frente barrio San Adrián;-4,748549;41,625690;B4-Plaza Mayor;;
908;Camino de Simancas, frente Encinas;-4,809676;41,591253;25-Entrepinos ;;
908;Camino de Simancas, frente Encinas;-4,809676;41,591253;5-Entrepinos;;
908;Camino de Simancas, frente Encinas;-4,809676;41,591253;B4-Camino Viejo Simancas;;
918;Camino de Simancas, frente Fábrica Mirapinos;-4,789979;41,605138;25-Entrepinos ;;
918;Camino de Simancas, frente Fábrica Mirapinos;-4,789979;41,605138;5-Entrepinos;;
918;Camino de Simancas, frente Fábrica Mirapinos;-4,789979;41,605138;B4-Camino Viejo Simancas;;
915;Camino de Simancas, frente INEA;-4,798551;41,599355;25-Cementerio de las Contiendas;;
915;Camino de Simancas, frente INEA;-4,798551;41,599355;5-Cementerio de las Contiendas  ;;
915;Camino de Simancas, frente INEA;-4,798551;41,599355;B4-Plaza Mayor;;
907;Camino de Simancas, frente Las Lagunillas;-4,813342;41,589226;25-Entrepinos ;;
907;Camino de Simancas, frente Las Lagunillas;-4,813342;41,589226;5-Entrepinos;;
907;Camino de Simancas, frente Las Lagunillas;-4,813342;41,589226;B4-Camino Viejo Simancas;;
910;Camino de Simancas, frente Pago La Bomba;-4,802934;41,596977;25-Entrepinos ;;
910;Camino de Simancas, frente Pago La Bomba;-4,802934;41,596977;5-Entrepinos;;
910;Camino de Simancas, frente Pago La Bomba;-4,802934;41,596977;B4-Camino Viejo Simancas;;
911;Camino de Simancas, frente urbanización El Pichón;-4,805543;41,593627;25-Cementerio de las Contiendas;;
911;Camino de Simancas, frente urbanización El Pichón;-4,805543;41,593627;5-Cementerio de las Contiendas  ;;
905;Camino de Simancas, frente urbanización Las Aceñas;-4,817701;41,588348;25-Entrepinos ;;
905;Camino de Simancas, frente urbanización Las Aceñas;-4,817701;41,588348;5-Entrepinos;;
905;Camino de Simancas, frente urbanización Las Aceñas;-4,817701;41,588348;B4-Camino Viejo Simancas;;
1080;Camino de Simancas, frente urbanización Santa Ana;-4,765346;41,615522;25-Cementerio de las Contiendas;;
1080;Camino de Simancas, frente urbanización Santa Ana;-4,765346;41,615522;5-Cementerio de las Contiendas  ;;
1080;Camino de Simancas, frente urbanización Santa Ana;-4,765346;41,615522;B4-Plaza Mayor;;
917;Camino de Simancas, frente Vega de Valdetronco;-4,758123;41,620104;25-Entrepinos ;;
917;Camino de Simancas, frente Vega de Valdetronco;-4,758123;41,620104;5-Entrepinos;;
917;Camino de Simancas, frente Vega de Valdetronco;-4,758123;41,620104;B4-Camino Viejo Simancas;;
919;Camino de Simancas, INEA;-4,799148;41,599907;25-Entrepinos ;;
919;Camino de Simancas, INEA;-4,799148;41,599907;5-Entrepinos;;
919;Camino de Simancas, INEA;-4,799148;41,599907;B4-Camino Viejo Simancas;;
897;Camino de Simancas, Las Lagunillas;-4,813013;41,588703;25-Cementerio de las Contiendas;;
897;Camino de Simancas, Las Lagunillas;-4,813013;41,588703;5-Cementerio de las Contiendas  ;;
897;Camino de Simancas, Las Lagunillas;-4,813013;41,588703;B4-Plaza Mayor;;
900;Camino de Simancas, Pago La Bomba;-4,802420;41,596454;25-Cementerio de las Contiendas;;
900;Camino de Simancas, Pago La Bomba;-4,802420;41,596454;5-Cementerio de las Contiendas  ;;
900;Camino de Simancas, Pago La Bomba;-4,802420;41,596454;B4-Plaza Mayor;;
924;Camino de Simancas, Puente;-4,822924;41,587798;25-Entrepinos ;;
924;Camino de Simancas, Puente;-4,822924;41,587798;5-Entrepinos;;
924;Camino de Simancas, Puente;-4,822924;41,587798;B4-Camino Viejo Simancas;;
895;Camino de Simancas, urbanización Las Aceñas;-4,817558;41,587695;25-Cementerio de las Contiendas;;
895;Camino de Simancas, urbanización Las Aceñas;-4,817558;41,587695;5-Cementerio de las Contiendas  ;;
895;Camino de Simancas, urbanización Las Aceñas;-4,817558;41,587695;B4-Plaza Mayor;;
1081;Camino de Simancas, urbanización Santa Ana;-4,765346;41,615939;25-Entrepinos ;;
1081;Camino de Simancas, urbanización Santa Ana;-4,765346;41,615939;5-Entrepinos;;
1081;Camino de Simancas, urbanización Santa Ana;-4,765346;41,615939;B4-Camino Viejo Simancas;;
1177;Camino Viejo del Polvorín 12;-4,704203;41,649912;3-Las Flores ;;
1177;Camino Viejo del Polvorín 12;-4,704203;41,649912;F3-Las Flores ;;
1178;Camino Viejo del Polvorín, esquina calle Villabañez;-4,702224;41,647590;3-Las Flores ;;
1178;Camino Viejo del Polvorín, esquina calle Villabañez;-4,702224;41,647590;F3-Las Flores ;;
1068;Cañada Real 131, esquina calle Vinos de Rueda;-4,753446;41,616100;15-Plaza Circular ;;
1066;Cañada Real 144 esq. Vega de Valdetronco;-4,752140;41,618526;15-Puente Duero;;
1066;Cañada Real 144 esq. Vega de Valdetronco;-4,752140;41,618526;B4-Plaza Mayor;;
610;Cañada Real 220 Col. El Pilar;-4,758241;41,610378;P2-Covaresa;;
1067;Cañada Real 67, esquina calle  Vinos Ribera de Duero;-4,750732;41,620134;15-Plaza Circular ;;
1065;Cañada Real 74 fte. Vinos Ribera de Duero;-4,750912;41,620234;15-Puente Duero;;
607;Cañada Real, frente colegio El Pilar;-4,757974;41,610268;2-Barrio España;;
607;Cañada Real, frente colegio El Pilar;-4,757974;41,610268;B1-San Pedro Regalado;;
607;Cañada Real, frente colegio El Pilar;-4,757974;41,610268;M1-Fuente Dorada;;
962;Cañada Valdestillas 21;-4,790973;41,549873;15-Puente Duero;;
962;Cañada Valdestillas 21;-4,790973;41,549873;B4-Camino Viejo Simancas;;
776;Carretera  la Overuela, frente Puente de Hierro;-4,719529;41,681729;18-La Overuela;;
561;Carretera Arcas Reales, Centro Madrid;-4,727760;41,628440;C1-Parquesol;;
561;Carretera Arcas Reales, Centro Madrid;-4,727760;41,628440;PSC1-Polígono San Cristóbal;;
1161;Carretera Arcas Reales, colegio La Salle;-4,732988;41,618010;16-Colegio San Juan de Dios;;
560;Carretera Arcas Reales, frente Centro Madrid;-4,727908;41,628493;C2-Parquesol ;;
560;Carretera Arcas Reales, frente Centro Madrid;-4,727908;41,628493;P6-Polígono Argales;;
560;Carretera Arcas Reales, frente Centro Madrid;-4,727908;41,628493;PSC3-Parquesol;;
1162;Carretera Arcas Reales, frente colegio La Salle;-4,732838;41,618066;16-Plaza España ;;
725;Carretera de Madrid, colegio San Agustín;-4,726419;41,616974;16-Colegio San Juan de Dios;;
726;Carretera de Madrid, colegio San Juan de Dios;-4,724688;41,604153;16-Colegio San Juan de Dios;;
727;Carretera de Madrid, FASA Montaje;-4,723987;41,602853;16-Plaza España ;;
728;Carretera de Madrid, VASA;-4,726341;41,612114;16-Colegio San Juan de Dios;;
1222;Carretera de Pesqueruela, esquina  carretera el Bohío sentido Centro;-4,819497;41,584196;25-Cementerio de las Contiendas;;
1222;Carretera de Pesqueruela, esquina  carretera el Bohío sentido Centro;-4,819497;41,584196;5-Cementerio de las Contiendas  ;;
1222;Carretera de Pesqueruela, esquina  carretera el Bohío sentido Centro;-4,819497;41,584196;B4-Plaza Mayor;;
888;Carretera de Segovia, colegio Hijas de Jesús;-4,717902;41,626969;14-Plaza España;;
888;Carretera de Segovia, colegio Hijas de Jesús;-4,717902;41,626969;4-Duque de La Victoria ;;
1319;Carretera de Segovia, esquina calle José Ramón del Sol;-4,719239;41,629771;14-Plaza España;;
1319;Carretera de Segovia, esquina calle José Ramón del Sol;-4,719239;41,629771;4-Duque de La Victoria ;;
1319;Carretera de Segovia, esquina calle José Ramón del Sol;-4,719239;41,629771;6-La Victoria ;;
1319;Carretera de Segovia, esquina calle José Ramón del Sol;-4,719239;41,629771;H-Paseo Zorrilla 71 ;;
1351;Carretera de Segovia, frente calle José Ramón del Sol;-4,719114;41,628930;14-Polígono San Cristóbal;;
1351;Carretera de Segovia, frente calle José Ramón del Sol;-4,719114;41,628930;4-Pinar de Jalón;;
884;Carretera de Segovia, frente colegio Hijas de Jesús;-4,718002;41,626675;14-Polígono San Cristóbal;;
